Run,Assay Type,AvgSpotLen,Bases,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,samp_store_temp,Sample Name,Sample_name,SRA Study,temp
DRR715329,AMPLICON,246,1539354,SAMD01604020,MIMS.me.miscellaneous,1037356,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695350,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0551,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:51:00Z,1,-20,SAMD01604020,HS3_W_0551,DRP017300,30
DRR715330,AMPLICON,246,972874,SAMD01604021,MIMS.me.miscellaneous,721665,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695351,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0552,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:32:00Z,1,-20,SAMD01604021,HS3_W_0552,DRP017300,30
DRR715331,AMPLICON,246,892545,SAMD01604022,MIMS.me.miscellaneous,743248,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695352,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0553,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:34:00Z,1,-20,SAMD01604022,HS3_W_0553,DRP017300,30
DRR715332,AMPLICON,246,1117626,SAMD01604023,MIMS.me.miscellaneous,780233,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695353,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0554,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:41:00Z,1,-20,SAMD01604023,HS3_W_0554,DRP017300,30
DRR715333,AMPLICON,246,1658278,SAMD01604024,MIMS.me.miscellaneous,1132788,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695354,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0555,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:30:00Z,1,-20,SAMD01604024,HS3_W_0555,DRP017300,30
DRR715334,AMPLICON,246,1499597,SAMD01604025,MIMS.me.miscellaneous,1127583,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695355,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0556,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:53:00Z,1,-20,SAMD01604025,HS3_W_0556,DRP017300,30
DRR715335,AMPLICON,246,1295730,SAMD01604026,MIMS.me.miscellaneous,921288,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695356,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0557,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:49:00Z,1,-20,SAMD01604026,HS3_W_0557,DRP017300,30
DRR715336,AMPLICON,246,1300696,SAMD01604027,MIMS.me.miscellaneous,873340,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695357,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0558,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:44:00Z,1,-20,SAMD01604027,HS3_W_0558,DRP017300,30
DRR715337,AMPLICON,246,1154433,SAMD01604028,MIMS.me.miscellaneous,865827,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695358,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0559,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T22:01:00Z,1,-20,SAMD01604028,HS3_W_0559,DRP017300,30
DRR715338,AMPLICON,246,1090771,SAMD01604029,MIMS.me.miscellaneous,779304,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695359,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0560,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:41:00Z,1,-20,SAMD01604029,HS3_W_0560,DRP017300,30
DRR715339,AMPLICON,246,1332532,SAMD01604030,MIMS.me.miscellaneous,963235,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695360,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0561,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:42:00Z,1,-20,SAMD01604030,HS3_W_0561,DRP017300,30
DRR715340,AMPLICON,246,1258870,SAMD01604031,MIMS.me.miscellaneous,898296,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695361,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0562,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:56:00Z,1,-20,SAMD01604031,HS3_W_0562,DRP017300,30
DRR715341,AMPLICON,246,1248782,SAMD01604032,MIMS.me.miscellaneous,917246,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695362,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0563,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:44:00Z,1,-20,SAMD01604032,HS3_W_0563,DRP017300,30
DRR715342,AMPLICON,246,1281455,SAMD01604033,MIMS.me.miscellaneous,895987,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695363,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0564,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:30:00Z,1,-20,SAMD01604033,HS3_W_0564,DRP017300,30
DRR715343,AMPLICON,246,1219457,SAMD01604034,MIMS.me.miscellaneous,828939,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695364,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0565,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:36:00Z,1,-20,SAMD01604034,HS3_W_0565,DRP017300,30
DRR715344,AMPLICON,246,830397,SAMD01604035,MIMS.me.miscellaneous,633016,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695365,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0566,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:40:00Z,1,-20,SAMD01604035,HS3_W_0566,DRP017300,30
DRR715345,AMPLICON,246,1422914,SAMD01604036,MIMS.me.miscellaneous,960430,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695366,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0567,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:30:00Z,1,-20,SAMD01604036,HS3_W_0567,DRP017300,30
DRR715346,AMPLICON,246,1458587,SAMD01604037,MIMS.me.miscellaneous,1064275,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695367,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0568,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:56:00Z,1,-20,SAMD01604037,HS3_W_0568,DRP017300,30
DRR715347,AMPLICON,246,1342024,SAMD01604038,MIMS.me.miscellaneous,979971,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695368,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0569,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:54:00Z,1,-20,SAMD01604038,HS3_W_0569,DRP017300,30
DRR715348,AMPLICON,246,938929,SAMD01604039,MIMS.me.miscellaneous,735377,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695369,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0570,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:49:00Z,1,-20,SAMD01604039,HS3_W_0570,DRP017300,30
DRR715349,AMPLICON,246,1580727,SAMD01604040,MIMS.me.miscellaneous,1119426,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695370,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0571,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:57:00Z,1,-20,SAMD01604040,HS3_W_0571,DRP017300,30
DRR715350,AMPLICON,246,1141214,SAMD01604041,MIMS.me.miscellaneous,871720,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695371,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0572,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:34:00Z,1,-20,SAMD01604041,HS3_W_0572,DRP017300,30
DRR715351,AMPLICON,246,1255981,SAMD01604042,MIMS.me.miscellaneous,914746,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695372,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0573,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:43:00Z,1,-20,SAMD01604042,HS3_W_0573,DRP017300,30
DRR715352,AMPLICON,246,1291433,SAMD01604043,MIMS.me.miscellaneous,866495,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695373,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0574,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T22:01:00Z,1,-20,SAMD01604043,HS3_W_0574,DRP017300,30
DRR715353,AMPLICON,246,1307400,SAMD01604044,MIMS.me.miscellaneous,897833,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695374,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0575,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:41:00Z,1,-20,SAMD01604044,HS3_W_0575,DRP017300,30
DRR715354,AMPLICON,246,1085006,SAMD01604045,MIMS.me.miscellaneous,726524,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695375,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0576,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:38:00Z,1,-20,SAMD01604045,HS3_W_0576,DRP017300,30
DRR715355,AMPLICON,246,1445687,SAMD01604046,MIMS.me.miscellaneous,1005923,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695376,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0577,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:50:00Z,1,-20,SAMD01604046,HS3_W_0577,DRP017300,30
DRR715356,AMPLICON,246,1772614,SAMD01604047,MIMS.me.miscellaneous,1273885,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695377,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0578,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T22:03:00Z,1,-20,SAMD01604047,HS3_W_0578,DRP017300,30
DRR715357,AMPLICON,246,1869479,SAMD01604048,MIMS.me.miscellaneous,993911,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695378,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0579,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:31:00Z,1,-20,SAMD01604048,HS3_W_0579,DRP017300,30
DRR715358,AMPLICON,246,1789315,SAMD01604049,MIMS.me.miscellaneous,1032324,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695379,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0580,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:32:00Z,1,-20,SAMD01604049,HS3_W_0580,DRP017300,30
DRR715359,AMPLICON,246,1928421,SAMD01604050,MIMS.me.miscellaneous,1332365,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695380,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0581,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T22:04:00Z,1,-20,SAMD01604050,HS3_W_0581,DRP017300,30
DRR715360,AMPLICON,246,2128790,SAMD01604051,MIMS.me.miscellaneous,1459780,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695381,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0582,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T22:03:00Z,1,-20,SAMD01604051,HS3_W_0582,DRP017300,30
DRR715361,AMPLICON,246,2046141,SAMD01604052,MIMS.me.miscellaneous,1370931,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695382,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0583,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:30:00Z,1,-20,SAMD01604052,HS3_W_0583,DRP017300,30
DRR715362,AMPLICON,246,1594829,SAMD01604053,MIMS.me.miscellaneous,961833,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695383,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0584,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T22:06:00Z,1,-20,SAMD01604053,HS3_W_0584,DRP017300,30
DRR715363,AMPLICON,246,1734745,SAMD01604054,MIMS.me.miscellaneous,1244736,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695384,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0585,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:45:00Z,1,-20,SAMD01604054,HS3_W_0585,DRP017300,30
DRR715364,AMPLICON,246,1431389,SAMD01604055,MIMS.me.miscellaneous,1101137,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695385,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0586,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:46:00Z,1,-20,SAMD01604055,HS3_W_0586,DRP017300,30
DRR715365,AMPLICON,246,2455191,SAMD01604056,MIMS.me.miscellaneous,1639593,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695386,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0587,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:43:00Z,1,-20,SAMD01604056,HS3_W_0587,DRP017300,30
DRR715366,AMPLICON,246,30840,SAMD01604057,MIMS.me.miscellaneous,100530,KYOTO UNIVERSITY,2023-02-05,public,sra,"gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695387,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0588,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T22:03:00Z,1,-20,SAMD01604057,HS3_W_0588,DRP017300,30
DRR715367,AMPLICON,246,2486533,SAMD01604058,MIMS.me.miscellaneous,1641082,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695388,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0589,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:46:00Z,1,-20,SAMD01604058,HS3_W_0589,DRP017300,30
DRR715368,AMPLICON,246,2365168,SAMD01604059,MIMS.me.miscellaneous,1707057,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695389,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0590,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T22:01:00Z,1,-20,SAMD01604059,HS3_W_0590,DRP017300,30
DRR715369,AMPLICON,246,1593742,SAMD01604060,MIMS.me.miscellaneous,1199159,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695390,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0591,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T22:06:00Z,1,-20,SAMD01604060,HS3_W_0591,DRP017300,30
DRR715370,AMPLICON,246,1977854,SAMD01604061,MIMS.me.miscellaneous,1372592,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695391,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0592,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:59:00Z,1,-20,SAMD01604061,HS3_W_0592,DRP017300,30
DRR715371,AMPLICON,246,1901053,SAMD01604062,MIMS.me.miscellaneous,1395726,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695392,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0593,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:36:00Z,1,-20,SAMD01604062,HS3_W_0593,DRP017300,30
DRR715372,AMPLICON,246,1659305,SAMD01604063,MIMS.me.miscellaneous,1190912,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695393,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0594,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:52:00Z,1,-20,SAMD01604063,HS3_W_0594,DRP017300,30
DRR715373,AMPLICON,246,1996674,SAMD01604064,MIMS.me.miscellaneous,1040033,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695394,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0595,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T22:05:00Z,1,-20,SAMD01604064,HS3_W_0595,DRP017300,30
DRR715374,AMPLICON,246,1983922,SAMD01604065,MIMS.me.miscellaneous,1024408,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695395,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0596,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:54:00Z,1,-20,SAMD01604065,HS3_W_0596,DRP017300,30
DRR715375,AMPLICON,246,24649,SAMD01604066,MIMS.me.miscellaneous,94840,KYOTO UNIVERSITY,2023-02-05,public,sra,"gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695396,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0597,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:41:00Z,1,-20,SAMD01604066,HS3_W_0597,DRP017300,30
DRR715376,AMPLICON,246,1911933,SAMD01604067,MIMS.me.miscellaneous,1341060,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695397,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0598,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:54:00Z,1,-20,SAMD01604067,HS3_W_0598,DRP017300,30
DRR715377,AMPLICON,246,1953538,SAMD01604068,MIMS.me.miscellaneous,1339366,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX695398,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_W_0599,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T21:53:00Z,1,-20,SAMD01604068,HS3_W_0599,DRP017300,30
