Sample_name,Day,Location,Source,Inoculum_density,Plate_position
HS3_S_0625,4,a13,soil,0.01,3
HS3_S_0626,4,c13,soil,0.01,3
HS3_S_0627,4,e13,soil,0.01,3
HS3_S_0628,4,g13,soil,0.01,3
HS3_S_0629,4,i13,soil,0.01,3
HS3_S_0630,4,k13,soil,0.01,3
HS3_S_0631,4,m13,soil,0.01,3
HS3_S_0632,4,o13,soil,0.01,3
HS3_S_0633,4,a15,soil,0.01,3
HS3_S_0634,4,c15,soil,0.01,3
HS3_S_0635,4,e15,soil,0.01,3
HS3_S_0636,4,g15,soil,0.01,3
HS3_S_0637,4,i15,soil,0.01,3
HS3_S_0638,4,k15,soil,0.01,3
HS3_S_0639,4,m15,soil,0.01,3
HS3_S_0640,4,o15,soil,0.01,3
HS3_S_0641,4,a17,soil,0.01,3
HS3_S_0642,4,c17,soil,0.01,3
HS3_S_0643,4,e17,soil,0.01,3
HS3_S_0644,4,g17,soil,0.01,3
HS3_S_0645,4,i17,soil,0.01,3
HS3_S_0646,4,k17,soil,0.01,3
HS3_S_0647,4,m17,soil,0.01,3
HS3_S_0648,4,o17,soil,0.01,3
HS3_S_0649,4,a19,soil,0.01,3
HS3_S_0650,4,c19,soil,0.01,3
HS3_S_0651,4,e19,soil,0.01,3
HS3_S_0652,4,g19,soil,0.01,3
HS3_S_0653,4,i19,soil,0.01,3
HS3_S_0654,4,k19,soil,0.01,3
HS3_S_0655,4,m19,soil,0.01,3
HS3_S_0656,4,o19,soil,0.01,3
HS3_S_0657,4,a21,soil,0.01,3
HS3_S_0658,4,c21,soil,0.01,3
HS3_S_0659,4,e21,soil,0.01,3
HS3_S_0660,4,g21,soil,0.01,3
HS3_S_0661,4,i21,soil,0.01,3
HS3_S_0662,4,k21,soil,0.01,3
HS3_S_0663,4,m21,soil,0.01,3
HS3_S_0664,4,o21,soil,0.01,3
HS3_S_0665,4,a23,soil,0.01,3
HS3_S_0666,4,c23,soil,0.01,3
HS3_S_0667,4,e23,soil,0.01,3
HS3_S_0668,4,g23,soil,0.01,3
HS3_S_0669,4,i23,soil,0.01,3
HS3_S_0670,4,k23,soil,0.01,3
HS3_S_0671,4,m23,soil,0.01,3
HS3_S_0672,4,o23,soil,0.01,3
HS3_S_0673,4,b1,soil,0.001,4
HS3_S_0674,4,d1,soil,0.001,4
HS3_S_0675,4,f1,soil,0.001,4
HS3_S_0676,4,h1,soil,0.001,4
HS3_S_0677,4,j1,soil,0.001,4
HS3_S_0678,4,l1,soil,0.001,4
HS3_S_0679,4,n1,soil,0.001,4
HS3_S_0680,4,p1,soil,0.001,4
HS3_S_0681,4,b3,soil,0.001,4
HS3_S_0682,4,d3,soil,0.001,4
HS3_S_0683,4,f3,soil,0.001,4
HS3_S_0684,4,h3,soil,0.001,4
HS3_S_0685,4,j3,soil,0.001,4
HS3_S_0686,4,l3,soil,0.001,4
HS3_S_0687,4,n3,soil,0.001,4
HS3_S_0688,4,p3,soil,0.001,4
HS3_S_0689,4,b5,soil,0.001,4
HS3_S_0690,4,d5,soil,0.001,4
HS3_S_0691,4,f5,soil,0.001,4
HS3_S_0692,4,h5,soil,0.001,4
HS3_S_0693,4,j5,soil,0.001,4
HS3_S_0694,4,l5,soil,0.001,4
HS3_S_0695,4,n5,soil,0.001,4
HS3_S_0696,4,p5,soil,0.001,4
HS3_S_0697,4,b7,soil,0.001,4
HS3_S_0698,4,d7,soil,0.001,4
HS3_S_0699,4,f7,soil,0.001,4
HS3_S_0700,4,h7,soil,0.001,4
HS3_S_0701,4,j7,soil,0.001,4
HS3_S_0702,4,l7,soil,0.001,4
HS3_S_0703,4,n7,soil,0.001,4
HS3_S_0704,4,p7,soil,0.001,4
HS3_S_0705,4,b9,soil,0.001,4
HS3_S_0706,4,d9,soil,0.001,4
HS3_S_0707,4,f9,soil,0.001,4
HS3_S_0708,4,h9,soil,0.001,4
HS3_S_0709,4,j9,soil,0.001,4
HS3_S_0710,4,l9,soil,0.001,4
HS3_S_0711,4,n9,soil,0.001,4
HS3_S_0712,4,p9,soil,0.001,4
HS3_S_0713,4,b11,soil,0.001,4
HS3_S_0714,4,d11,soil,0.001,4
HS3_S_0715,4,f11,soil,0.001,4
HS3_S_0716,4,h11,soil,0.001,4
HS3_S_0717,4,j11,soil,0.001,4
HS3_S_0718,4,l11,soil,0.001,4
HS3_S_0719,4,n11,soil,0.001,4
HS3_S_0720,4,p11,soil,0.001,4
HS3_S_0721,4,b13,soil,0.001,4
HS3_S_0722,4,d13,soil,0.001,4
HS3_S_0723,4,f13,soil,0.001,4
HS3_S_0724,4,h13,soil,0.001,4
HS3_S_0725,4,j13,soil,0.001,4
HS3_S_0726,4,l13,soil,0.001,4
HS3_S_0727,4,n13,soil,0.001,4
HS3_S_0728,4,p13,soil,0.001,4
HS3_S_0729,4,b15,soil,0.001,4
HS3_S_0730,4,d15,soil,0.001,4
HS3_S_0731,4,f15,soil,0.001,4
HS3_S_0732,4,h15,soil,0.001,4
HS3_S_0733,4,j15,soil,0.001,4
HS3_S_0734,4,l15,soil,0.001,4
HS3_S_0735,4,n15,soil,0.001,4
HS3_S_0736,4,p15,soil,0.001,4
HS3_S_0737,4,b17,soil,0.001,4
HS3_S_0738,4,d17,soil,0.001,4
HS3_S_0739,4,f17,soil,0.001,4
HS3_S_0740,4,h17,soil,0.001,4
HS3_S_0741,4,j17,soil,0.001,4
HS3_S_0742,4,l17,soil,0.001,4
HS3_S_0743,4,n17,soil,0.001,4
HS3_S_0744,4,p17,soil,0.001,4
HS3_S_0745,4,b19,soil,0.001,4
HS3_S_0746,4,d19,soil,0.001,4
HS3_S_0747,4,f19,soil,0.001,4
HS3_S_0748,4,h19,soil,0.001,4
HS3_S_0749,4,j19,soil,0.001,4
HS3_S_0750,4,l19,soil,0.001,4
HS3_S_0751,4,n19,soil,0.001,4
HS3_S_0752,4,p19,soil,0.001,4
HS3_S_0753,4,b21,soil,0.001,4
HS3_S_0754,4,d21,soil,0.001,4
HS3_S_0755,4,f21,soil,0.001,4
HS3_S_0756,4,h21,soil,0.001,4
HS3_S_0757,4,j21,soil,0.001,4
HS3_S_0758,4,l21,soil,0.001,4
HS3_S_0759,4,n21,soil,0.001,4
HS3_S_0760,4,p21,soil,0.001,4
HS3_S_0761,4,b23,soil,0.001,4
HS3_S_0762,4,d23,soil,0.001,4
HS3_S_0763,4,f23,soil,0.001,4
HS3_S_0764,4,h23,soil,0.001,4
HS3_S_0765,4,j23,soil,0.001,4
HS3_S_0766,4,l23,soil,0.001,4
HS3_S_0767,4,n23,soil,0.001,4
HS3_S_0768,4,p23,soil,0.001,4
HS3_S_0769,6,a2,soil,1,1
HS3_S_0770,6,c2,soil,1,1
HS3_S_0771,6,e2,soil,1,1
HS3_S_0772,6,g2,soil,1,1
HS3_S_0773,6,i2,soil,1,1
HS3_S_0774,6,k2,soil,1,1
HS3_S_0775,6,m2,soil,1,1
HS3_S_0776,6,o2,soil,1,1
HS3_S_0777,6,a4,soil,1,1
HS3_S_0778,6,c4,soil,1,1
HS3_S_0779,6,e4,soil,1,1
HS3_S_0780,6,g4,soil,1,1
HS3_S_0781,6,i4,soil,1,1
HS3_S_0782,6,k4,soil,1,1
HS3_S_0783,6,m4,soil,1,1
HS3_S_0784,6,o4,soil,1,1
HS3_S_0785,6,a6,soil,1,1
HS3_S_0786,6,c6,soil,1,1
HS3_S_0787,6,e6,soil,1,1
HS3_S_0788,6,g6,soil,1,1
HS3_S_0789,6,i6,soil,1,1
HS3_S_0790,6,k6,soil,1,1
HS3_S_0791,6,m6,soil,1,1
HS3_S_0792,6,o6,soil,1,1
HS3_S_0793,6,a8,soil,1,1
HS3_S_0794,6,c8,soil,1,1
HS3_S_0795,6,e8,soil,1,1
HS3_S_0796,6,g8,soil,1,1
HS3_S_0797,6,i8,soil,1,1
HS3_S_0798,6,k8,soil,1,1
HS3_S_0799,6,m8,soil,1,1
HS3_S_0800,6,o8,soil,1,1
HS3_S_0801,6,a10,soil,1,1
HS3_S_0802,6,c10,soil,1,1
HS3_S_0803,6,e10,soil,1,1
HS3_S_0804,6,g10,soil,1,1
HS3_S_0805,6,i10,soil,1,1
HS3_S_0806,6,k10,soil,1,1
HS3_S_0807,6,m10,soil,1,1
HS3_S_0808,6,o10,soil,1,1
HS3_S_0809,6,a12,soil,1,1
HS3_S_0810,6,c12,soil,1,1
HS3_S_0811,6,e12,soil,1,1
HS3_S_0812,6,g12,soil,1,1
HS3_S_0813,6,i12,soil,1,1
HS3_S_0814,6,k12,soil,1,1
HS3_S_0815,6,m12,soil,1,1
HS3_S_0816,6,o12,soil,1,1
HS3_S_0817,6,a14,soil,1,1
HS3_S_0818,6,c14,soil,1,1
HS3_S_0819,6,e14,soil,1,1
HS3_S_0820,6,g14,soil,1,1
HS3_S_0821,6,i14,soil,1,1
HS3_S_0822,6,k14,soil,1,1
HS3_S_0823,6,m14,soil,1,1
HS3_S_0824,6,o14,soil,1,1
HS3_S_0825,6,a16,soil,1,1
HS3_S_0826,6,c16,soil,1,1
HS3_S_0827,6,e16,soil,1,1
HS3_S_0828,6,g16,soil,1,1
HS3_S_0829,6,i16,soil,1,1
HS3_S_0830,6,k16,soil,1,1
HS3_S_0831,6,m16,soil,1,1
HS3_S_0832,6,o16,soil,1,1
HS3_S_0833,6,a18,soil,1,1
HS3_S_0834,6,c18,soil,1,1
HS3_S_0835,6,e18,soil,1,1
HS3_S_0836,6,g18,soil,1,1
HS3_S_0837,6,i18,soil,1,1
HS3_S_0838,6,k18,soil,1,1
HS3_S_0839,6,m18,soil,1,1
HS3_S_0840,6,o18,soil,1,1
HS3_S_0841,6,a20,soil,1,1
HS3_S_0842,6,c20,soil,1,1
HS3_S_0843,6,e20,soil,1,1
HS3_S_0844,6,g20,soil,1,1
HS3_S_0845,6,i20,soil,1,1
HS3_S_0846,6,k20,soil,1,1
HS3_S_0847,6,m20,soil,1,1
HS3_S_0848,6,o20,soil,1,1
HS3_S_0849,6,a22,soil,1,1
HS3_S_0850,6,c22,soil,1,1
HS3_S_0851,6,e22,soil,1,1
HS3_S_0852,6,g22,soil,1,1
HS3_S_0853,6,i22,soil,1,1
HS3_S_0854,6,k22,soil,1,1
HS3_S_0855,6,m22,soil,1,1
HS3_S_0856,6,o22,soil,1,1
HS3_S_0857,6,a24,soil,1,1
HS3_S_0858,6,c24,soil,1,1
HS3_S_0859,6,e24,soil,1,1
HS3_S_0860,6,g24,soil,1,1
HS3_S_0861,6,i24,soil,1,1
HS3_S_0862,6,k24,soil,1,1
HS3_S_0863,6,m24,soil,1,1
HS3_S_0864,6,o24,soil,1,1
HS3_S_0865,6,b2,soil,0.1,2
HS3_S_0866,6,d2,soil,0.1,2
HS3_S_0867,6,f2,soil,0.1,2
HS3_S_0868,6,h2,soil,0.1,2
HS3_S_0869,6,j2,soil,0.1,2
HS3_S_0870,6,l2,soil,0.1,2
HS3_S_0871,6,n2,soil,0.1,2
HS3_S_0872,6,p2,soil,0.1,2
HS3_S_0873,6,b4,soil,0.1,2
HS3_S_0874,6,d4,soil,0.1,2
HS3_S_0875,6,f4,soil,0.1,2
HS3_S_0876,6,h4,soil,0.1,2
HS3_S_0877,6,j4,soil,0.1,2
HS3_S_0878,6,l4,soil,0.1,2
HS3_S_0879,6,n4,soil,0.1,2
HS3_S_0880,6,p4,soil,0.1,2
HS3_S_0881,6,b6,soil,0.1,2
HS3_S_0882,6,d6,soil,0.1,2
HS3_S_0883,6,f6,soil,0.1,2
HS3_S_0884,6,h6,soil,0.1,2
HS3_S_0885,6,j6,soil,0.1,2
HS3_S_0886,6,l6,soil,0.1,2
HS3_S_0887,6,n6,soil,0.1,2
HS3_S_0888,6,p6,soil,0.1,2
HS3_S_0889,6,b8,soil,0.1,2
HS3_S_0890,6,d8,soil,0.1,2
HS3_S_0891,6,f8,soil,0.1,2
HS3_S_0892,6,h8,soil,0.1,2
HS3_S_0893,6,j8,soil,0.1,2
HS3_S_0894,6,l8,soil,0.1,2
HS3_S_0895,6,n8,soil,0.1,2
HS3_S_0896,6,p8,soil,0.1,2
HS3_S_0897,6,b10,soil,0.1,2
HS3_S_0898,6,d10,soil,0.1,2
HS3_S_0899,6,f10,soil,0.1,2
HS3_S_0900,6,h10,soil,0.1,2
HS3_S_0901,6,j10,soil,0.1,2
HS3_S_0902,6,l10,soil,0.1,2
HS3_S_0903,6,n10,soil,0.1,2
HS3_S_0904,6,p10,soil,0.1,2
HS3_S_0905,6,b12,soil,0.1,2
HS3_S_0906,6,d12,soil,0.1,2
HS3_S_0907,6,f12,soil,0.1,2
HS3_S_0908,6,h12,soil,0.1,2
HS3_S_0909,6,j12,soil,0.1,2
HS3_S_0910,6,l12,soil,0.1,2
HS3_S_0911,6,n12,soil,0.1,2
HS3_S_0912,6,p12,soil,0.1,2
HS3_S_0913,6,b14,soil,0.1,2
HS3_S_0914,6,d14,soil,0.1,2
HS3_S_0915,6,f14,soil,0.1,2
HS3_S_0916,6,h14,soil,0.1,2
HS3_S_0917,6,j14,soil,0.1,2
HS3_S_0918,6,l14,soil,0.1,2
HS3_S_0919,6,n14,soil,0.1,2
HS3_S_0920,6,p14,soil,0.1,2
HS3_S_0921,6,b16,soil,0.1,2
HS3_S_0922,6,d16,soil,0.1,2
HS3_S_0923,6,f16,soil,0.1,2
HS3_S_0924,6,h16,soil,0.1,2
HS3_S_0925,6,j16,soil,0.1,2
HS3_S_0926,6,l16,soil,0.1,2
HS3_S_0927,6,n16,soil,0.1,2
HS3_S_0928,6,p16,soil,0.1,2
HS3_S_0929,6,b18,soil,0.1,2
HS3_S_0930,6,d18,soil,0.1,2
HS3_S_0931,6,f18,soil,0.1,2
HS3_S_0932,6,h18,soil,0.1,2
HS3_S_0933,6,j18,soil,0.1,2
HS3_S_0934,6,l18,soil,0.1,2
HS3_S_0935,6,n18,soil,0.1,2
HS3_S_0936,6,p18,soil,0.1,2
HS3_S_0937,6,b20,soil,0.1,2
HS3_S_0938,6,d20,soil,0.1,2
HS3_S_0939,6,f20,soil,0.1,2
HS3_S_0940,6,h20,soil,0.1,2
HS3_S_0941,6,j20,soil,0.1,2
HS3_S_0942,6,l20,soil,0.1,2
HS3_S_0943,6,n20,soil,0.1,2
HS3_S_0944,6,p20,soil,0.1,2
HS3_S_0945,6,b22,soil,0.1,2
HS3_S_0946,6,d22,soil,0.1,2
HS3_S_0947,6,f22,soil,0.1,2
HS3_S_0948,6,h22,soil,0.1,2
HS3_S_0949,6,j22,soil,0.1,2
HS3_S_0950,6,l22,soil,0.1,2
HS3_S_0951,6,n22,soil,0.1,2
HS3_S_0952,6,p22,soil,0.1,2
HS3_S_0953,6,b24,soil,0.1,2
HS3_S_0954,6,d24,soil,0.1,2
HS3_S_0955,6,f24,soil,0.1,2
HS3_S_0956,6,h24,soil,0.1,2
HS3_S_0957,6,j24,soil,0.1,2
HS3_S_0958,6,l24,soil,0.1,2
HS3_S_0959,6,n24,soil,0.1,2
HS3_S_0960,6,p24,soil,0.1,2
HS3_S_0961,6,a1,soil,0.01,3
HS3_S_0962,6,c1,soil,0.01,3
HS3_S_0963,6,e1,soil,0.01,3
HS3_S_0964,6,g1,soil,0.01,3
HS3_S_0965,6,i1,soil,0.01,3
HS3_S_0966,6,k1,soil,0.01,3
HS3_S_0967,6,m1,soil,0.01,3
HS3_S_0968,6,o1,soil,0.01,3
HS3_S_0969,6,a3,soil,0.01,3
HS3_S_0970,6,c3,soil,0.01,3
HS3_S_0971,6,e3,soil,0.01,3
HS3_S_0972,6,g3,soil,0.01,3
HS3_S_0973,6,i3,soil,0.01,3
HS3_S_0974,6,k3,soil,0.01,3
HS3_S_0975,6,m3,soil,0.01,3
HS3_S_0976,6,o3,soil,0.01,3
HS3_S_0977,6,a5,soil,0.01,3
HS3_S_0978,6,c5,soil,0.01,3
HS3_S_0979,6,e5,soil,0.01,3
HS3_S_0980,6,g5,soil,0.01,3
HS3_S_0981,6,i5,soil,0.01,3
HS3_S_0982,6,k5,soil,0.01,3
HS3_S_0983,6,m5,soil,0.01,3
HS3_S_0984,6,o5,soil,0.01,3
HS3_S_0985,6,a7,soil,0.01,3
HS3_S_0986,6,c7,soil,0.01,3
HS3_S_0987,6,e7,soil,0.01,3
HS3_S_0988,6,g7,soil,0.01,3
HS3_S_0989,6,i7,soil,0.01,3
HS3_S_0990,6,k7,soil,0.01,3
HS3_S_0991,6,m7,soil,0.01,3
HS3_S_0992,6,o7,soil,0.01,3
HS3_S_0993,6,a9,soil,0.01,3
HS3_S_0994,6,c9,soil,0.01,3
HS3_S_0995,6,e9,soil,0.01,3
HS3_S_0996,6,g9,soil,0.01,3
HS3_S_0997,6,i9,soil,0.01,3
HS3_S_0998,6,k9,soil,0.01,3
HS3_S_0999,6,m9,soil,0.01,3
HS3_S_1000,6,o9,soil,0.01,3
HS3_S_1001,6,a11,soil,0.01,3
HS3_S_1002,6,c11,soil,0.01,3
HS3_S_1003,6,e11,soil,0.01,3
HS3_S_1004,6,g11,soil,0.01,3
HS3_S_1005,6,i11,soil,0.01,3
HS3_S_1006,6,k11,soil,0.01,3
HS3_S_1007,6,m11,soil,0.01,3
HS3_S_1008,6,o11,soil,0.01,3
HS3_S_1009,6,a13,soil,0.01,3
HS3_S_1010,6,c13,soil,0.01,3
HS3_S_1011,6,e13,soil,0.01,3
HS3_S_1012,6,g13,soil,0.01,3
HS3_S_1013,6,i13,soil,0.01,3
HS3_S_1014,6,k13,soil,0.01,3
HS3_S_1015,6,m13,soil,0.01,3
HS3_S_1016,6,o13,soil,0.01,3
HS3_S_1017,6,a15,soil,0.01,3
HS3_S_1018,6,c15,soil,0.01,3
HS3_S_1019,6,e15,soil,0.01,3
HS3_S_1020,6,g15,soil,0.01,3
HS3_S_1021,6,i15,soil,0.01,3
HS3_S_1022,6,k15,soil,0.01,3
HS3_S_1023,6,m15,soil,0.01,3
HS3_S_1024,6,o15,soil,0.01,3
HS3_S_1025,6,a17,soil,0.01,3
HS3_S_1026,6,c17,soil,0.01,3
HS3_S_1027,6,e17,soil,0.01,3
HS3_S_1028,6,g17,soil,0.01,3
HS3_S_1029,6,i17,soil,0.01,3
HS3_S_1030,6,k17,soil,0.01,3
HS3_S_1031,6,m17,soil,0.01,3
HS3_S_1032,6,o17,soil,0.01,3
HS3_S_1033,6,a19,soil,0.01,3
HS3_S_1034,6,c19,soil,0.01,3
HS3_S_1035,6,e19,soil,0.01,3
HS3_S_1036,6,g19,soil,0.01,3
HS3_S_1037,6,i19,soil,0.01,3
HS3_S_1038,6,k19,soil,0.01,3
HS3_S_1039,6,m19,soil,0.01,3
HS3_S_1040,6,o19,soil,0.01,3
HS3_S_1041,6,a21,soil,0.01,3
HS3_S_1042,6,c21,soil,0.01,3
HS3_S_1043,6,e21,soil,0.01,3
HS3_S_1044,6,g21,soil,0.01,3
HS3_S_1045,6,i21,soil,0.01,3
HS3_S_1046,6,k21,soil,0.01,3
HS3_S_1047,6,m21,soil,0.01,3
HS3_S_1048,6,o21,soil,0.01,3
HS3_S_1049,6,a23,soil,0.01,3
HS3_S_1050,6,c23,soil,0.01,3
HS3_S_1051,6,e23,soil,0.01,3
HS3_S_1052,6,g23,soil,0.01,3
HS3_S_1053,6,i23,soil,0.01,3
HS3_S_1054,6,k23,soil,0.01,3
HS3_S_1055,6,m23,soil,0.01,3
HS3_S_1056,6,o23,soil,0.01,3
HS3_S_1057,6,b1,soil,0.001,4
HS3_S_1058,6,d1,soil,0.001,4
HS3_S_1059,6,f1,soil,0.001,4
HS3_S_1060,6,h1,soil,0.001,4
HS3_S_1061,6,j1,soil,0.001,4
HS3_S_1062,6,l1,soil,0.001,4
HS3_S_1063,6,n1,soil,0.001,4
HS3_S_1064,6,p1,soil,0.001,4
HS3_S_1065,6,b3,soil,0.001,4
HS3_S_1066,6,d3,soil,0.001,4
HS3_S_1067,6,f3,soil,0.001,4
HS3_S_1068,6,h3,soil,0.001,4
HS3_S_1069,6,j3,soil,0.001,4
HS3_S_1070,6,l3,soil,0.001,4
HS3_S_1071,6,n3,soil,0.001,4
HS3_S_1072,6,p3,soil,0.001,4
HS3_S_1073,6,b5,soil,0.001,4
HS3_S_1074,6,d5,soil,0.001,4
HS3_S_1075,6,f5,soil,0.001,4
HS3_S_1076,6,h5,soil,0.001,4
HS3_S_1077,6,j5,soil,0.001,4
HS3_S_1078,6,l5,soil,0.001,4
HS3_S_1079,6,n5,soil,0.001,4
HS3_S_1080,6,p5,soil,0.001,4
HS3_S_1081,6,b7,soil,0.001,4
HS3_S_1082,6,d7,soil,0.001,4
HS3_S_1083,6,f7,soil,0.001,4
HS3_S_1084,6,h7,soil,0.001,4
HS3_S_1085,6,j7,soil,0.001,4
HS3_S_1086,6,l7,soil,0.001,4
HS3_S_1087,6,n7,soil,0.001,4
HS3_S_1088,6,p7,soil,0.001,4
HS3_S_1089,6,b9,soil,0.001,4
HS3_S_1090,6,d9,soil,0.001,4
HS3_S_1091,6,f9,soil,0.001,4
HS3_S_1092,6,h9,soil,0.001,4
HS3_S_1093,6,j9,soil,0.001,4
HS3_S_1094,6,l9,soil,0.001,4
HS3_S_1095,6,n9,soil,0.001,4
HS3_S_1096,6,p9,soil,0.001,4
HS3_S_1097,6,b11,soil,0.001,4
HS3_S_1098,6,d11,soil,0.001,4
HS3_S_1099,6,f11,soil,0.001,4
HS3_S_1100,6,h11,soil,0.001,4
HS3_S_1101,6,j11,soil,0.001,4
HS3_S_1102,6,l11,soil,0.001,4
HS3_S_1103,6,n11,soil,0.001,4
HS3_S_1104,6,p11,soil,0.001,4
HS3_S_1105,6,b13,soil,0.001,4
HS3_S_1106,6,d13,soil,0.001,4
HS3_S_1107,6,f13,soil,0.001,4
HS3_S_1108,6,h13,soil,0.001,4
HS3_S_1109,6,j13,soil,0.001,4
HS3_S_1110,6,l13,soil,0.001,4
HS3_S_1111,6,n13,soil,0.001,4
HS3_S_1112,6,p13,soil,0.001,4
HS3_S_1113,6,b15,soil,0.001,4
HS3_S_1114,6,d15,soil,0.001,4
HS3_S_1115,6,f15,soil,0.001,4
HS3_S_1116,6,h15,soil,0.001,4
HS3_S_1117,6,j15,soil,0.001,4
HS3_S_1118,6,l15,soil,0.001,4
HS3_S_1119,6,n15,soil,0.001,4
HS3_S_1120,6,p15,soil,0.001,4
HS3_S_1121,6,b17,soil,0.001,4
HS3_S_1122,6,d17,soil,0.001,4
HS3_S_1123,6,f17,soil,0.001,4
HS3_S_1124,6,h17,soil,0.001,4
HS3_S_1125,6,j17,soil,0.001,4
HS3_S_1126,6,l17,soil,0.001,4
HS3_S_1127,6,n17,soil,0.001,4
HS3_S_1128,6,p17,soil,0.001,4
HS3_S_1129,6,b19,soil,0.001,4
HS3_S_1130,6,d19,soil,0.001,4
HS3_S_1131,6,f19,soil,0.001,4
HS3_S_1132,6,h19,soil,0.001,4
HS3_S_1133,6,j19,soil,0.001,4
HS3_S_1134,6,l19,soil,0.001,4
HS3_S_1135,6,n19,soil,0.001,4
HS3_S_1136,6,p19,soil,0.001,4
HS3_S_1137,6,b21,soil,0.001,4
HS3_S_1138,6,d21,soil,0.001,4
HS3_S_1139,6,f21,soil,0.001,4
HS3_S_1140,6,h21,soil,0.001,4
HS3_S_1141,6,j21,soil,0.001,4
HS3_S_1142,6,l21,soil,0.001,4
HS3_S_1143,6,n21,soil,0.001,4
HS3_S_1144,6,p21,soil,0.001,4
HS3_S_1145,6,b23,soil,0.001,4
HS3_S_1146,6,d23,soil,0.001,4
HS3_S_1147,6,f23,soil,0.001,4
HS3_S_1148,6,h23,soil,0.001,4
HS3_S_1149,6,j23,soil,0.001,4
HS3_S_1150,6,l23,soil,0.001,4
HS3_S_1151,6,n23,soil,0.001,4
HS3_S_1152,6,p23,soil,0.001,4
HS3_S_1153,8,a2,soil,1,1
HS3_S_1154,8,c2,soil,1,1
HS3_S_1155,8,e2,soil,1,1
HS3_S_1156,8,g2,soil,1,1
HS3_S_1157,8,i2,soil,1,1
HS3_S_1158,8,k2,soil,1,1
HS3_S_1159,8,m2,soil,1,1
HS3_S_1160,8,o2,soil,1,1
HS3_S_1161,8,a4,soil,1,1
HS3_S_1162,8,c4,soil,1,1
HS3_S_1163,8,e4,soil,1,1
HS3_S_1164,8,g4,soil,1,1
HS3_S_1165,8,i4,soil,1,1
HS3_S_1166,8,k4,soil,1,1
HS3_S_1167,8,m4,soil,1,1
HS3_S_1168,8,o4,soil,1,1
HS3_S_1169,8,a6,soil,1,1
HS3_S_1170,8,c6,soil,1,1
HS3_S_1171,8,e6,soil,1,1
HS3_S_1172,8,g6,soil,1,1
HS3_S_1173,8,i6,soil,1,1
HS3_S_1174,8,k6,soil,1,1
HS3_S_1175,8,m6,soil,1,1
HS3_S_1176,8,o6,soil,1,1
HS3_S_1177,8,a8,soil,1,1
HS3_S_1178,8,c8,soil,1,1
HS3_S_1179,8,e8,soil,1,1
HS3_S_1180,8,g8,soil,1,1
HS3_S_1181,8,i8,soil,1,1
HS3_S_1182,8,k8,soil,1,1
HS3_S_1183,8,m8,soil,1,1
HS3_S_1184,8,o8,soil,1,1
HS3_S_1185,8,a10,soil,1,1
HS3_S_1186,8,c10,soil,1,1
HS3_S_1187,8,e10,soil,1,1
HS3_S_1188,8,g10,soil,1,1
HS3_S_1189,8,i10,soil,1,1
HS3_S_1190,8,k10,soil,1,1
HS3_S_1191,8,m10,soil,1,1
HS3_S_1192,8,o10,soil,1,1
HS3_S_1193,8,a12,soil,1,1
HS3_S_1194,8,c12,soil,1,1
HS3_S_1195,8,e12,soil,1,1
HS3_S_1196,8,g12,soil,1,1
HS3_S_1197,8,i12,soil,1,1
HS3_S_1198,8,k12,soil,1,1
HS3_S_1199,8,m12,soil,1,1
HS3_S_1200,8,o12,soil,1,1
HS3_S_1201,8,a14,soil,1,1
HS3_S_1202,8,c14,soil,1,1
HS3_S_1203,8,e14,soil,1,1
HS3_S_1204,8,g14,soil,1,1
HS3_S_1205,8,i14,soil,1,1
HS3_S_1206,8,k14,soil,1,1
HS3_S_1207,8,m14,soil,1,1
HS3_S_1208,8,o14,soil,1,1
HS3_S_1209,8,a16,soil,1,1
HS3_S_1210,8,c16,soil,1,1
HS3_S_1211,8,e16,soil,1,1
HS3_S_1212,8,g16,soil,1,1
HS3_S_1213,8,i16,soil,1,1
HS3_S_1214,8,k16,soil,1,1
HS3_S_1215,8,m16,soil,1,1
HS3_S_1216,8,o16,soil,1,1
HS3_S_1217,8,a18,soil,1,1
HS3_S_1218,8,c18,soil,1,1
HS3_S_1219,8,e18,soil,1,1
HS3_S_1220,8,g18,soil,1,1
HS3_S_1221,8,i18,soil,1,1
HS3_S_1222,8,k18,soil,1,1
HS3_S_1223,8,m18,soil,1,1
HS3_S_1224,8,o18,soil,1,1
HS3_S_1225,8,a20,soil,1,1
HS3_S_1226,8,c20,soil,1,1
HS3_S_1227,8,e20,soil,1,1
HS3_S_1228,8,g20,soil,1,1
HS3_S_1229,8,i20,soil,1,1
HS3_S_1230,8,k20,soil,1,1
HS3_S_1231,8,m20,soil,1,1
HS3_S_1232,8,o20,soil,1,1
HS3_S_1233,8,a22,soil,1,1
HS3_S_1234,8,c22,soil,1,1
HS3_S_1235,8,e22,soil,1,1
HS3_S_1236,8,g22,soil,1,1
HS3_S_1237,8,i22,soil,1,1
HS3_S_1238,8,k22,soil,1,1
HS3_S_1239,8,m22,soil,1,1
HS3_S_1240,8,o22,soil,1,1
HS3_S_1241,8,a24,soil,1,1
HS3_S_1242,8,c24,soil,1,1
HS3_S_1243,8,e24,soil,1,1
HS3_S_1244,8,g24,soil,1,1
HS3_S_1245,8,i24,soil,1,1
HS3_S_1246,8,k24,soil,1,1
HS3_S_1247,8,m24,soil,1,1
HS3_S_1248,8,o24,soil,1,1
